MES_REFERENCIA;VENDEDOR;SUBMARCA;META_FATURAMENTO
2025-11;VEN042;Energéticos;81016.92
2025-11;VEN042;Isotônicos;41243.23
2025-11;VEN042;Cerveja Premium;48588.36
2025-11;VEN043;Energéticos;97478.0
2025-11;VEN043;Isotônicos;60793.24
2025-11;VEN043;Cerveja Premium;44432.78
2025-11;VEN044;Energéticos;102530.4
2025-11;VEN044;Isotônicos;40708.56
2025-11;VEN044;Cerveja Premium;61076.3
2025-11;VEN045;Energéticos;108645.21
2025-11;VEN045;Isotônicos;46642.95
2025-11;VEN045;Cerveja Premium;44172.69
2025-11;VEN046;Energéticos;95088.3
2025-11;VEN046;Isotônicos;50169.02
2025-11;VEN046;Cerveja Premium;53796.59
2025-11;VEN047;Energéticos;79599.59
2025-11;VEN047;Isotônicos;42920.92
2025-11;VEN047;Cerveja Premium;56602.7
2025-11;VEN048;Energéticos;90864.09
2025-11;VEN048;Isotônicos;59799.03
2025-11;VEN048;Cerveja Premium;36770.8
2025-11;VEN049;Energéticos;87433.01
2025-11;VEN049;Isotônicos;45361.1
2025-11;VEN049;Cerveja Premium;44028.8
2025-11;VEN050;Energéticos;93775.66
2025-11;VEN050;Isotônicos;50068.68
2025-11;VEN050;Cerveja Premium;28885.02
2025-11;VEN051;Energéticos;89743.99
2025-11;VEN051;Isotônicos;55697.57
2025-11;VEN051;Cerveja Premium;48545.28
2025-11;VEN052;Energéticos;70409.74
2025-11;VEN052;Isotônicos;55501.58
2025-11;VEN052;Cerveja Premium;45322.67
2025-11;VEN053;Energéticos;77099.76
2025-11;VEN053;Isotônicos;66199.54
2025-11;VEN053;Cerveja Premium;52859.79
2025-11;VEN054;Energéticos;98208.42
2025-11;VEN054;Isotônicos;67673.96
2025-11;VEN054;Cerveja Premium;40254.55
2025-11;VEN055;Energéticos;76567.1
2025-11;VEN055;Isotônicos;49058.26
2025-11;VEN055;Cerveja Premium;49898.0
2025-11;VEN056;Energéticos;103900.4
2025-11;VEN056;Isotônicos;40457.55
2025-11;VEN056;Cerveja Premium;52654.22
2025-11;VEN057;Energéticos;101092.73
2025-11;VEN057;Isotônicos;61847.45
2025-11;VEN057;Cerveja Premium;34705.94
2025-11;VEN058;Energéticos;108578.62
2025-11;VEN058;Isotônicos;67138.98
2025-11;VEN058;Cerveja Premium;55277.73
2025-11;VEN059;Energéticos;96055.43
2025-11;VEN059;Isotônicos;64015.33
2025-11;VEN059;Cerveja Premium;39974.29
2025-11;VEN060;Energéticos;91781.52
2025-11;VEN060;Isotônicos;44955.22
2025-11;VEN060;Cerveja Premium;42953.66
2025-11;VEN061;Energéticos;95809.86
2025-11;VEN061;Isotônicos;52685.18
2025-11;VEN061;Cerveja Premium;45046.04
2025-11;VEN062;Energéticos;85238.13
2025-11;VEN062;Isotônicos;48405.63
2025-11;VEN062;Cerveja Premium;47085.27
2025-11;VEN063;Energéticos;99002.09
2025-11;VEN063;Isotônicos;58099.81
2025-11;VEN063;Cerveja Premium;49119.55
2025-11;VEN064;Energéticos;81031.25
2025-11;VEN064;Isotônicos;45673.33
2025-11;VEN064;Cerveja Premium;41619.37
2025-11;VEN065;Energéticos;103948.96
2025-11;VEN065;Isotônicos;64705.06
2025-11;VEN065;Cerveja Premium;37124.55
2025-11;VEN066;Energéticos;85660.78
2025-11;VEN066;Isotônicos;52825.43
2025-11;VEN066;Cerveja Premium;52350.06
2025-11;VEN067;Energéticos;117630.18
2025-11;VEN067;Isotônicos;56270.94
2025-11;VEN067;Cerveja Premium;46250.96
2025-11;VEN068;Energéticos;106968.31
2025-11;VEN068;Isotônicos;48630.79
2025-11;VEN068;Cerveja Premium;48262.46
2025-11;VEN069;Energéticos;101721.1
2025-11;VEN069;Isotônicos;65332.73
2025-11;VEN069;Cerveja Premium;39035.25
2025-11;VEN070;Energéticos;107278.96
2025-11;VEN070;Isotônicos;42433.24
2025-11;VEN070;Cerveja Premium;39398.96
2025-11;VEN071;Energéticos;73557.84
2025-11;VEN071;Isotônicos;42367.32
2025-11;VEN071;Cerveja Premium;45321.83
2025-11;VEN072;Energéticos;98405.62
2025-11;VEN072;Isotônicos;60153.29
2025-11;VEN072;Cerveja Premium;54579.87
2025-11;VEN073;Energéticos;73895.21
2025-11;VEN073;Isotônicos;55757.15
2025-11;VEN073;Cerveja Premium;36765.59
2025-11;VEN074;Energéticos;94013.06
2025-11;VEN074;Isotônicos;54505.69
2025-11;VEN074;Cerveja Premium;44494.9
2025-11;VEN075;Energéticos;84176.91
2025-11;VEN075;Isotônicos;45323.28
2025-11;VEN075;Cerveja Premium;59595.55
2025-11;VEN076;Energéticos;75794.22
2025-11;VEN076;Isotônicos;65296.11
2025-11;VEN076;Cerveja Premium;52441.06
2025-11;VEN077;Energéticos;88190.32
2025-11;VEN077;Isotônicos;57462.73
2025-11;VEN077;Cerveja Premium;46217.43
2025-11;VEN078;Energéticos;67129.76
2025-11;VEN078;Isotônicos;58559.41
2025-11;VEN078;Cerveja Premium;53020.13
2025-11;VEN079;Energéticos;96336.58
2025-11;VEN079;Isotônicos;59054.64
2025-11;VEN079;Cerveja Premium;38603.45
2025-11;VEN080;Energéticos;105916.39
2025-11;VEN080;Isotônicos;47010.08
2025-11;VEN080;Cerveja Premium;47755.48
2025-11;VEN081;Energéticos;79925.29
2025-11;VEN081;Isotônicos;55664.32
2025-11;VEN081;Cerveja Premium;51340.94
2025-11;VEN082;Energéticos;89006.69
2025-11;VEN082;Isotônicos;51682.96
2025-11;VEN082;Cerveja Premium;45501.93
2025-11;VEN083;Energéticos;73434.65
2025-11;VEN083;Isotônicos;46444.41
2025-11;VEN083;Cerveja Premium;52492.21
2025-11;VEN084;Energéticos;85192.75
2025-11;VEN084;Isotônicos;50005.24
2025-11;VEN084;Cerveja Premium;56267.93
2025-11;VEN085;Energéticos;126060.57
2025-11;VEN085;Isotônicos;63443.82
2025-11;VEN085;Cerveja Premium;49306.44
2025-11;VEN086;Energéticos;95156.07
2025-11;VEN086;Isotônicos;74478.48
2025-11;VEN086;Cerveja Premium;36044.75
2025-11;VEN087;Energéticos;91452.11
2025-11;VEN087;Isotônicos;50867.56
2025-11;VEN087;Cerveja Premium;47489.28
2025-11;VEN088;Energéticos;86085.88
2025-11;VEN088;Isotônicos;44633.71
2025-11;VEN088;Cerveja Premium;48705.7
2025-11;VEN089;Energéticos;69983.22
2025-11;VEN089;Isotônicos;77086.49
2025-11;VEN089;Cerveja Premium;34933.66
2025-11;VEN090;Energéticos;90611.66
2025-11;VEN090;Isotônicos;53555.56
2025-11;VEN090;Cerveja Premium;42329.95
2025-11;VEN091;Energéticos;88032.6
2025-11;VEN091;Isotônicos;49578.15
2025-11;VEN091;Cerveja Premium;36000.48
2025-11;VEN092;Energéticos;103899.39
2025-11;VEN092;Isotônicos;47474.42
2025-11;VEN092;Cerveja Premium;43399.97
2025-11;VEN093;Energéticos;71432.4
2025-11;VEN093;Isotônicos;69829.79
2025-11;VEN093;Cerveja Premium;56176.67
2025-11;VEN094;Energéticos;74197.65
2025-11;VEN094;Isotônicos;55373.61
2025-11;VEN094;Cerveja Premium;42823.42
2025-11;VEN095;Energéticos;80837.82
2025-11;VEN095;Isotônicos;51094.65
2025-11;VEN095;Cerveja Premium;55906.64
2025-11;VEN096;Energéticos;74957.93
2025-11;VEN096;Isotônicos;50193.29
2025-11;VEN096;Cerveja Premium;51112.08
2025-11;VEN097;Energéticos;82755.19
2025-11;VEN097;Isotônicos;52946.75
2025-11;VEN097;Cerveja Premium;51495.2
2025-11;VEN098;Energéticos;87597.01
2025-11;VEN098;Isotônicos;51786.38
2025-11;VEN098;Cerveja Premium;45952.86
2025-11;VEN099;Energéticos;101112.62
2025-11;VEN099;Isotônicos;44654.8
2025-11;VEN099;Cerveja Premium;62332.76
2025-11;VEN100;Energéticos;89232.43
2025-11;VEN100;Isotônicos;63204.03
2025-11;VEN100;Cerveja Premium;36368.48
2025-12;VEN001;Energéticos;87949.65
2025-12;VEN001;Isotônicos;50440.66
2025-12;VEN001;Cerveja Premium;36726.58
2025-12;VEN002;Energéticos;85113.78
2025-12;VEN002;Isotônicos;75294.55
2025-12;VEN002;Cerveja Premium;46425.62
2025-12;VEN003;Energéticos;74683.17
2025-12;VEN003;Isotônicos;61771.84
2025-12;VEN003;Cerveja Premium;47548.6
2025-12;VEN004;Energéticos;90337.61
2025-12;VEN004;Isotônicos;46502.59
2025-12;VEN004;Cerveja Premium;43420.0
2025-12;VEN005;Energéticos;81063.09
2025-12;VEN005;Isotônicos;49128.25
2025-12;VEN005;Cerveja Premium;41689.62
2025-12;VEN006;Energéticos;79685.38
2025-12;VEN006;Isotônicos;46394.01
2025-12;VEN006;Cerveja Premium;50277.58
2025-12;VEN007;Energéticos;65777.12
2025-12;VEN007;Isotônicos;63919.56
2025-12;VEN007;Cerveja Premium;57912.63
2025-12;VEN008;Energéticos;78250.28
2025-12;VEN008;Isotônicos;54329.83
2025-12;VEN008;Cerveja Premium;51325.57
2025-12;VEN009;Energéticos;94539.14
2025-12;VEN009;Isotônicos;58178.62
2025-12;VEN009;Cerveja Premium;42966.28
2025-12;VEN010;Energéticos;99754.09
2025-12;VEN010;Isotônicos;53080.63
2025-12;VEN010;Cerveja Premium;35684.99
2025-12;VEN011;Energéticos;97217.6
2025-12;VEN011;Isotônicos;49494.69
2025-12;VEN011;Cerveja Premium;41620.92
2025-12;VEN012;Energéticos;104848.08
2025-12;VEN012;Isotônicos;39198.6
2025-12;VEN012;Cerveja Premium;49632.47
2025-12;VEN013;Energéticos;98103.21
2025-12;VEN013;Isotônicos;52812.87
2025-12;VEN013;Cerveja Premium;36846.9
2025-12;VEN014;Energéticos;90485.49
2025-12;VEN014;Isotônicos;39774.56
2025-12;VEN014;Cerveja Premium;55227.71
2025-12;VEN015;Energéticos;90749.58
2025-12;VEN015;Isotônicos;49353.02
2025-12;VEN015;Cerveja Premium;59112.13
2025-12;VEN016;Energéticos;82197.52
2025-12;VEN016;Isotônicos;56475.46
2025-12;VEN016;Cerveja Premium;57663.19
2025-12;VEN017;Energéticos;108675.51
2025-12;VEN017;Isotônicos;48738.94
2025-12;VEN017;Cerveja Premium;45824.78
2025-12;VEN018;Energéticos;96658.88
2025-12;VEN018;Isotônicos;82122.87
2025-12;VEN018;Cerveja Premium;53034.44
2025-12;VEN019;Energéticos;107848.64
2025-12;VEN019;Isotônicos;53896.96
2025-12;VEN019;Cerveja Premium;65796.92
2025-12;VEN020;Energéticos;112566.88
2025-12;VEN020;Isotônicos;59114.45
2025-12;VEN020;Cerveja Premium;46294.48
2025-12;VEN021;Energéticos;76206.57
2025-12;VEN021;Isotônicos;62371.86
2025-12;VEN021;Cerveja Premium;40475.49
2025-12;VEN022;Energéticos;90344.8
2025-12;VEN022;Isotônicos;57672.29
2025-12;VEN022;Cerveja Premium;40240.86
2025-12;VEN023;Energéticos;81057.41
2025-12;VEN023;Isotônicos;43323.34
2025-12;VEN023;Cerveja Premium;44584.53
2025-12;VEN024;Energéticos;62618.23
2025-12;VEN024;Isotônicos;57184.61
2025-12;VEN024;Cerveja Premium;39713.8
2025-12;VEN025;Energéticos;108902.24
2025-12;VEN025;Isotônicos;52062.19
2025-12;VEN025;Cerveja Premium;35366.67
2025-12;VEN026;Energéticos;67795.92
2025-12;VEN026;Isotônicos;55933.55
2025-12;VEN026;Cerveja Premium;47956.0
2025-12;VEN027;Energéticos;89533.47
2025-12;VEN027;Isotônicos;43962.82
2025-12;VEN027;Cerveja Premium;47259.43
2025-12;VEN028;Energéticos;88518.87
2025-12;VEN028;Isotônicos;62283.81
2025-12;VEN028;Cerveja Premium;51014.03
2025-12;VEN029;Energéticos;95464.71
2025-12;VEN029;Isotônicos;62973.75
2025-12;VEN029;Cerveja Premium;58730.97
2025-12;VEN030;Energéticos;66975.77
2025-12;VEN030;Isotônicos;49179.51
2025-12;VEN030;Cerveja Premium;58879.89
2025-12;VEN031;Energéticos;75968.15
2025-12;VEN031;Isotônicos;53731.52
2025-12;VEN031;Cerveja Premium;36313.27
2025-12;VEN032;Energéticos;90984.87
2025-12;VEN032;Isotônicos;51691.98
2025-12;VEN032;Cerveja Premium;34771.94
2025-12;VEN033;Energéticos;101736.98
2025-12;VEN033;Isotônicos;55315.9
2025-12;VEN033;Cerveja Premium;50620.48
2025-12;VEN034;Energéticos;90613.27
2025-12;VEN034;Isotônicos;67326.9
2025-12;VEN034;Cerveja Premium;49330.89
2025-12;VEN035;Energéticos;80444.83
2025-12;VEN035;Isotônicos;60997.56
2025-12;VEN035;Cerveja Premium;56621.29
2025-12;VEN036;Energéticos;79195.07
2025-12;VEN036;Isotônicos;51501.94
2025-12;VEN036;Cerveja Premium;49038.97
2025-12;VEN037;Energéticos;90341.99
2025-12;VEN037;Isotônicos;57662.56
2025-12;VEN037;Cerveja Premium;48767.3
2025-12;VEN038;Energéticos;82564.06
2025-12;VEN038;Isotônicos;55870.49
2025-12;VEN038;Cerveja Premium;49740.28
2025-12;VEN039;Energéticos;91323.93
2025-12;VEN039;Isotônicos;48773.6
2025-12;VEN039;Cerveja Premium;39017.68
2025-12;VEN040;Energéticos;93178.35
2025-12;VEN040;Isotônicos;54755.27
2025-12;VEN040;Cerveja Premium;43323.44
2025-12;VEN041;Energéticos;85777.41
2025-12;VEN041;Isotônicos;65569.15
2025-12;VEN041;Cerveja Premium;41626.12
2025-12;VEN042;Energéticos;116712.7
2025-12;VEN042;Isotônicos;44876.46
2025-12;VEN042;Cerveja Premium;51301.3
2025-12;VEN043;Energéticos;83575.64
2025-12;VEN043;Isotônicos;45471.68
2025-12;VEN043;Cerveja Premium;47058.59
2025-12;VEN044;Energéticos;110269.16
2025-12;VEN044;Isotônicos;46489.64
2025-12;VEN044;Cerveja Premium;62145.21
2025-12;VEN045;Energéticos;80828.51
2025-12;VEN045;Isotônicos;51683.14
2025-12;VEN045;Cerveja Premium;54816.18
2025-12;VEN046;Energéticos;98533.02
2025-12;VEN046;Isotônicos;40073.65
2025-12;VEN046;Cerveja Premium;38261.64
2025-12;VEN047;Energéticos;72185.83
2025-12;VEN047;Isotônicos;55094.92
2025-12;VEN047;Cerveja Premium;50551.44
2025-12;VEN048;Energéticos;83940.28
2025-12;VEN048;Isotônicos;50336.44
2025-12;VEN048;Cerveja Premium;44781.05
2025-12;VEN049;Energéticos;77773.23
2025-12;VEN049;Isotônicos;58683.77
2025-12;VEN049;Cerveja Premium;32236.8
2025-12;VEN050;Energéticos;79664.21
2025-12;VEN050;Isotônicos;66500.01
2025-12;VEN050;Cerveja Premium;39455.51
2025-12;VEN051;Energéticos;86159.38
2025-12;VEN051;Isotônicos;60235.32
2025-12;VEN051;Cerveja Premium;48968.12
2025-12;VEN052;Energéticos;78894.39
2025-12;VEN052;Isotônicos;42817.98
2025-12;VEN052;Cerveja Premium;48368.67
2025-12;VEN053;Energéticos;63458.58
2025-12;VEN053;Isotônicos;67733.35
2025-12;VEN053;Cerveja Premium;43061.43
2025-12;VEN054;Energéticos;88020.04
2025-12;VEN054;Isotônicos;65347.96
2025-12;VEN054;Cerveja Premium;41690.37
2025-12;VEN055;Energéticos;98509.3
2025-12;VEN055;Isotônicos;55480.83
2025-12;VEN055;Cerveja Premium;37382.2
2025-12;VEN056;Energéticos;93627.36
2025-12;VEN056;Isotônicos;40122.79
2025-12;VEN056;Cerveja Premium;41015.12
2025-12;VEN057;Energéticos;107533.8
2025-12;VEN057;Isotônicos;53359.99
2025-12;VEN057;Cerveja Premium;31234.53
2025-12;VEN058;Energéticos;109316.38
2025-12;VEN058;Isotônicos;58996.98
2025-12;VEN058;Cerveja Premium;54404.97
2025-12;VEN059;Energéticos;105448.31
2025-12;VEN059;Isotônicos;58329.57
2025-12;VEN059;Cerveja Premium;37738.77
2025-12;VEN060;Energéticos;86290.57
2025-12;VEN060;Isotônicos;40547.36
2025-12;VEN060;Cerveja Premium;43854.67
2025-12;VEN061;Energéticos;81973.5
2025-12;VEN061;Isotônicos;55662.99
2025-12;VEN061;Cerveja Premium;43708.78
2025-12;VEN062;Energéticos;84996.5
2025-12;VEN062;Isotônicos;54665.23
2025-12;VEN062;Cerveja Premium;46496.39
2025-12;VEN063;Energéticos;81041.45
2025-12;VEN063;Isotônicos;53340.16
2025-12;VEN063;Cerveja Premium;48541.32
2025-12;VEN064;Energéticos;85818.67
2025-12;VEN064;Isotônicos;56602.31
2025-12;VEN064;Cerveja Premium;53866.0
2025-12;VEN065;Energéticos;78842.93
2025-12;VEN065;Isotônicos;49338.92
2025-12;VEN065;Cerveja Premium;45833.03
2025-12;VEN066;Energéticos;71447.29
2025-12;VEN066;Isotônicos;44714.06
2025-12;VEN066;Cerveja Premium;46915.8
2025-12;VEN067;Energéticos;97411.18
2025-12;VEN067;Isotônicos;44595.83
2025-12;VEN067;Cerveja Premium;51533.38
2025-12;VEN068;Energéticos;101740.7
2025-12;VEN068;Isotônicos;55711.27
2025-12;VEN068;Cerveja Premium;46752.74
2025-12;VEN069;Energéticos;73766.25
2025-12;VEN069;Isotônicos;61954.53
2025-12;VEN069;Cerveja Premium;47692.65
2025-12;VEN070;Energéticos;77313.84
2025-12;VEN070;Isotônicos;57416.19
2025-12;VEN070;Cerveja Premium;38558.64
2025-12;VEN071;Energéticos;75653.49
2025-12;VEN071;Isotônicos;56828.15
2025-12;VEN071;Cerveja Premium;48366.73
2025-12;VEN072;Energéticos;93397.59
2025-12;VEN072;Isotônicos;62518.26
2025-12;VEN072;Cerveja Premium;38853.84
2025-12;VEN073;Energéticos;70916.99
2025-12;VEN073;Isotônicos;58068.88
2025-12;VEN073;Cerveja Premium;42109.67
2025-12;VEN074;Energéticos;105213.59
2025-12;VEN074;Isotônicos;45920.93
2025-12;VEN074;Cerveja Premium;45771.77
2025-12;VEN075;Energéticos;103666.99
2025-12;VEN075;Isotônicos;42469.16
2025-12;VEN075;Cerveja Premium;45567.97
2025-12;VEN076;Energéticos;88577.97
2025-12;VEN076;Isotônicos;57586.84
2025-12;VEN076;Cerveja Premium;50111.26
2025-12;VEN077;Energéticos;88890.55
2025-12;VEN077;Isotônicos;55278.44
2025-12;VEN077;Cerveja Premium;55952.79
2025-12;VEN078;Energéticos;62439.42
2025-12;VEN078;Isotônicos;41143.81
2025-12;VEN078;Cerveja Premium;48519.72
2025-12;VEN079;Energéticos;78515.58
2025-12;VEN079;Isotônicos;58115.97
2025-12;VEN079;Cerveja Premium;37667.69
2025-12;VEN080;Energéticos;102514.83
2025-12;VEN080;Isotônicos;45424.67
2025-12;VEN080;Cerveja Premium;51795.93
2025-12;VEN081;Energéticos;71167.76
2025-12;VEN081;Isotônicos;66273.75
2025-12;VEN081;Cerveja Premium;54918.27
2025-12;VEN082;Energéticos;101547.04
2025-12;VEN082;Isotônicos;42872.15
2025-12;VEN082;Cerveja Premium;39695.62
2025-12;VEN083;Energéticos;80500.16
2025-12;VEN083;Isotônicos;46134.46
2025-12;VEN083;Cerveja Premium;60296.84
2025-12;VEN084;Energéticos;107571.78
2025-12;VEN084;Isotônicos;50105.85
2025-12;VEN084;Cerveja Premium;41429.13
2025-12;VEN085;Energéticos;99131.06
2025-12;VEN085;Isotônicos;48359.13
2025-12;VEN085;Cerveja Premium;61071.34
2025-12;VEN086;Energéticos;74608.26
2025-12;VEN086;Isotônicos;69694.52
2025-12;VEN086;Cerveja Premium;37150.59
2025-12;VEN087;Energéticos;89807.08
2025-12;VEN087;Isotônicos;36346.85
2025-12;VEN087;Cerveja Premium;40168.76
2025-12;VEN088;Energéticos;94135.52
2025-12;VEN088;Isotônicos;56110.22
2025-12;VEN088;Cerveja Premium;56003.69
2025-12;VEN089;Energéticos;97441.08
2025-12;VEN089;Isotônicos;74778.84
2025-12;VEN089;Cerveja Premium;35303.47
2025-12;VEN090;Energéticos;91957.98
2025-12;VEN090;Isotônicos;64744.05
2025-12;VEN090;Cerveja Premium;57837.55
2025-12;VEN091;Energéticos;82453.27
2025-12;VEN091;Isotônicos;47774.24
2025-12;VEN091;Cerveja Premium;34438.37
2025-12;VEN092;Energéticos;89982.56
2025-12;VEN092;Isotônicos;58682.46
2025-12;VEN092;Cerveja Premium;42255.26
2025-12;VEN093;Energéticos;67678.82
2025-12;VEN093;Isotônicos;62441.71
2025-12;VEN093;Cerveja Premium;50983.85
2025-12;VEN094;Energéticos;97278.69
2025-12;VEN094;Isotônicos;52090.6
2025-12;VEN094;Cerveja Premium;46044.73
2025-12;VEN095;Energéticos;80206.53
2025-12;VEN095;Isotônicos;46984.64
2025-12;VEN095;Cerveja Premium;46808.18
2025-12;VEN096;Energéticos;61394.56
2025-12;VEN096;Isotônicos;57273.2
2025-12;VEN096;Cerveja Premium;41445.92
2025-12;VEN097;Energéticos;77050.73
2025-12;VEN097;Isotônicos;39520.73
2025-12;VEN097;Cerveja Premium;57298.93
2025-12;VEN098;Energéticos;65701.24
2025-12;VEN098;Isotônicos;58422.54
2025-12;VEN098;Cerveja Premium;38256.85
2025-12;VEN099;Energéticos;100701.99
2025-12;VEN099;Isotônicos;59777.19
2025-12;VEN099;Cerveja Premium;48261.52
2025-12;VEN100;Energéticos;97911.02
2025-12;VEN100;Isotônicos;71421.5
2025-12;VEN100;Cerveja Premium;36674.15
